port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Fremantle - Port Alma,2,2,2010,2010,2010,2010,71083324,94442723,3002,3002,3004,3004,19,1495
Withnell Bay - Geraldton,1,1,2009,2009,2009,2009,6631926,8748264,690,690,690,690,2,126
Portland - Gladstone,3,3,2010,2010,2009,2009,113331603,139805697,1415,1416,1417,1417,12,916
Cairns - Port Douglas,12,8,2006,2006,2000,2003,74788619,10155712,146,511,154,193,26,1976
Port Douglas - Booby Island,1,1,2014,2014,2014,2014,1184056,896109,609,609,609,609,1,99
Cape Flattery Harbor - Cairns,42,13,2005,2006,2013,2014,23921078,14584152,193,370,294,180,26,1978
Cairns - Booby Island,5,5,2013,2013,2015,2015,20403163,32822183,525,552,518,514,4,314
Booby Island - Horn,1,1,2014,2014,2014,2014,515013,389768,265,265,265,265,1,41
Dalrymple Islet - Thursday Island,3,2,2015,2016,2015,2014,554921,364611,132,125,121,119,1,49
Cairns - Lucinda,6,3,2000,2004,2010,2010,17889506,30709027,145,285,480,521,3,236
Berkeley Vale - Botany,5,5,2003,2003,2002,2003,15447730,17365967,56,58,58,58,4,321
Adelaide - Port Giles,24,8,2008,2006,2007,2008,15733900,14228576,164,131,62,58,10,744
Adelaide - Port Adelaide,104,4,2004,2004,2003,2003,13121434,10277129,174,159,267,258,31,2334
Port Adelaide - Port Giles,6,3,2011,2009,2016,2016,1637106,2535127,59,60,64,65,1,69
Maryknoll - Port Melbourne,7,7,2008,2008,2010,2010,22962106,28074222,107,117,112,112,6,427
Botany - Newcastle,26,19,2010,2009,2008,2008,73492037,110237613,98,143,142,142,26,2022
Port Melbourne - Ulladulla,1,1,2015,2015,2015,2015,9026438,10621721,482,482,482,482,1,107
Ulladulla - Newcastle,1,1,2015,2015,2015,2015,4014281,4723743,214,214,214,214,1,102
Botany - Lake Macquarie,1,1,2015,2015,2015,2015,2118293,2492669,113,113,113,113,1,39
Hobart - Port Melbourne,30,7,1994,2004,1996,1996,171186502,219308295,491,541,499,496,35,2644
Port Melbourne - Jervis Bay,2,2,2011,2011,2010,2009,29040811,36230246,485,485,482,482,3,269
Jervis Bay - Clovelly,1,1,2015,2015,2015,2015,1678398,1975028,90,90,90,90,0,16
Clovelly - Botany,11,11,2012,2012,2009,2009,41162221,68723644,64,124,129,144,16,1232
Albany - Wollongong,1,1,2010,2010,2010,2010,35850341,57031699,1793,1793,1793,1793,5,369
Wollongong - Bulli,3,3,2007,2007,2008,2008,8075004,12866239,87,133,132,132,1,75
Bulli - Port Kembla,8,7,2010,2011,2011,2011,28612433,52133789,80,102,103,104,6,481
Geelong - Townsville,7,7,2013,2013,2015,2015,163973203,257327282,1699,1704,1702,1702,25,1916
Port Latta - Devonport,2,2,1984,1984,1983,1983,334303,548327,479,479,478,559,3,255
Devonport - Burnie,2,2,1984,1984,1983,1983,194195,312383,278,278,278,318,2,168
Port Walcott - Port Hedland,18,14,2011,2011,2011,2011,18853280788,36263966441,8283,9278,9774,9765,1028,79623
Kwinana - Barrow,1,1,2007,2007,2007,2007,57693504,108402820,1027,1027,1027,1027,8,611
Botany - Tweed Heads,1,1,2006,2006,2006,2006,3987147,5491352,401,401,401,401,1,72
Tweed Heads - Chermside,1,1,2006,2006,2006,2006,1497296,2062171,151,151,151,151,0,35
Port Dalrymple - Eden,2,2,2007,2007,2007,2007,9897167,15001934,319,319,320,320,1,101
Cairns - Darwin,27,19,2005,2005,2001,2001,1443368923,149882549,1236,2018,1257,1261,369,28500
Gladstone - Warners Bay,2,1,2000,2000,2000,2000,9730572,13290361,722,722,722,722,4,301
Newcastle - Kwinana,15,13,2010,2010,2011,2011,566692518,895898287,2322,2328,2341,2345,81,6240
Gladstone - Lake Macquarie,3,2,2001,2002,2003,2003,78849018,146631255,711,735,753,755,6,489
