port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
La Salina - El Tabiazo,5,3,2012,2011,2005,2005,3431518,5781245,102,164,279,294,2,130
El Tabiazo - Puerto Miranda,1,1,2014,2014,2014,2014,11620,5494,40,40,40,40,0,6
La Salina - Punta Guaranao,11,5,2009,2009,2009,2010,52742273,76103930,146,226,214,220,112,8577
Amuay (Bahia De Amuay) - Las Piedras,1,1,2014,2014,2014,2014,15140,7158,51,51,51,51,0,7
Petrozuata - Punta Guaranao,3,3,2008,2008,2008,2008,32532846,34685044,617,634,627,606,6,461
Jose Terminal - Punta Guaranao,9,4,2009,2009,2009,2009,63111721,78715638,388,389,386,386,12,889
Punta Cardon - Puerto Cumarebo,2,2,1998,1998,1998,1998,73556946,125821234,742,742,850,855,10,799
La Guaira - Maracaibo,12,3,2001,2002,2001,2005,43367948,50244382,396,443,398,401,25,1921
Punta Cardon - La Guaira,1,1,2008,2008,2008,2008,3429316,5016791,289,289,289,289,2,166
Matanzas - Palua,32,3,2016,2016,2016,2016,2285655,927371,118,175,260,261,23,1750
La Guaira - Punta De Piedras,13,2,2013,2014,2013,2013,3790898,4512974,300,276,397,397,8,633
Puerto Cabello - Las Piedras,4,1,2013,2013,2013,2013,2015286,2399150,452,452,685,685,5,394
Puerto Cabello - Punta De Piedras,3,2,2014,2014,2014,2014,1174507,1398223,568,513,533,533,2,162
La Guaira - Palua,2,2,2005,2005,1997,1997,20125970,35235173,742,742,706,706,3,250
Palua - Bachaquero,1,1,2013,2013,2013,2013,819073,975087,1114,1114,1114,1114,2,128
Bachaquero - Chiquinquira,2,2,2014,2014,2014,2014,1641597,1954282,1117,1117,1117,1117,1,109
Chiquinquira - Puerto Cabello,2,2,2014,2014,2013,2013,758210,902630,516,516,516,516,5,362
La Guaira - Puerto De Hierro,1,1,2013,2013,2013,2013,1367918,1628474,1861,1861,1861,1861,4,292
Puerto De Hierro - Carupano,2,2,2014,2014,2013,2013,190214,226445,129,129,129,129,0,32
Carupano - Isla De Margarita,1,1,2013,2013,2013,2013,213002,253574,290,290,290,290,0,30
Isla De Margarita - Puerto De Hierro,2,1,2013,2013,2013,2013,303503,361314,206,206,206,206,1,53
Isla De Margarita - La Guaira,2,1,2013,2013,2013,2013,516270,614607,351,351,351,351,1,83
Palua - Puerto Ordaz,10,3,2016,2016,2016,2016,334960,134634,113,99,122,122,3,259
Guayana City - Matanzas,1,1,2016,2016,2016,2016,88978,36562,324,324,324,324,1,47
El Guamache - La Salina,1,1,2008,2008,2008,2008,10017978,10088325,596,596,596,596,4,275
Punta Cardon - El Tabiazo,6,3,2007,2008,2008,2007,35587923,56767820,405,383,366,401,16,1194
Las Piedras - Puerto Miranda,2,2,2007,2007,2008,2008,16338296,31043579,160,160,166,167,19,1446
Bajo Grande - Guanta,1,1,1981,1981,1981,1981,852583,177013,812,812,812,812,32,2373
Lagunillas - Bajo Grande,21,3,1997,1999,1997,1996,1130531,1738779,119,137,182,185,5,338
Bajo Grande - Puerto La Cruz,1,1,2005,2005,2005,2005,70164,41215,498,498,498,498,0,16
Puerto La Cruz - Bachaquero,1,1,2005,2005,2005,2005,92567,54375,657,657,657,657,0,17
San Lorenzo - Lagunillas,1,1,2005,2005,2005,2005,19062,11197,135,135,135,135,0,10
Guanta - Punta Guaranao,1,1,1999,1999,1999,1999,1833215,2704921,432,432,432,432,1,48
Petrozuata - Guiria,1,1,2008,2008,2008,2008,16820204,31185156,282,282,282,282,16,1228
Pertigalete - Guayana City,1,1,2010,2010,2010,2010,25182559,43388327,763,763,763,763,2,163
Cabimas - Punta De Palmas,2,2,2006,2006,2014,2009,116793,60445,249,249,310,221,1,92
Punta De Palmas - Maracaibo,1,1,2016,2016,2016,2016,70604,27728,257,257,257,257,0,16
Punta Guaranao - Las Piedras,5,3,2014,2013,2015,2015,702174,286806,248,460,495,480,4,276
Punta Cardon - Punta De Palmas,9,3,2009,2008,2010,2010,67876111,112372074,200,192,306,309,32,2495
Punta De Palmas - Bajo Grande,3,2,2007,2008,2008,2008,6975218,11758646,120,130,133,133,5,355
Bajo Grande - Puerto Miranda,4,3,2009,2009,2010,2010,14463573,24202230,122,177,142,142,5,395
Guayana City - Boca Grande,1,1,2017,2017,2017,2017,15315686,28995878,354,354,354,354,2,170
Las Piedras - El Tabiazo,2,1,1999,1999,1999,1999,3136691,4330103,123,123,123,123,6,461
Sucre - Punta Guaranao,1,1,1995,1995,1995,1995,1031703,1477379,410,410,410,410,0,26
El Guamache - Punta Guaranao,1,1,2009,2009,2009,2009,7924608,10090665,433,433,433,433,2,125
Bajo Grande - Jose Terminal,5,2,2009,2009,2009,2009,65497573,83413529,771,742,715,715,13,1011
Matanzas - Puerto Ordaz,4,2,2016,2016,2016,2016,158662,64146,108,108,144,144,2,116
La Guaira - Punta De Palmas,2,2,1998,1998,1992,1993,5055887,2797690,411,411,404,404,3,190
Punta De Palmas - Punta De Piedras,1,1,1985,1985,1985,1985,5098450,2705323,562,562,562,562,10,759
Bajo Grande - Cabimas,3,1,1995,1995,1995,1995,21729,35150,74,74,71,71,0,19
Lagunillas - Chiquinquira,3,1,1995,1995,1995,1995,28307,45791,88,88,93,93,0,24
Chiquinquira - Bajo Grande,1,1,1995,1995,1995,1995,23720,38370,233,233,233,233,0,22
Bachaquero - Punta De Palmas,1,1,1995,1995,1995,1995,11776,19049,115,115,115,115,0,14
Puerto Cabello - Palua,1,1,2000,2000,2000,2000,5051322,6324386,819,819,819,819,1,111
Punta De Palmas - Amuay (Bahia De Amuay),5,2,2010,2010,2010,2010,27405497,45673054,183,188,181,181,37,2869
El Palito - Guaranao,1,1,2011,2011,2011,2011,8172911,13619446,270,270,270,270,1,49
Guaranao - Puerto Miranda,1,1,2011,2011,2011,2011,17522399,29199555,580,580,580,580,3,270
Matanzas - Guanta,1,1,2000,2000,2000,2000,4017323,5035653,651,651,651,651,1,105
Puerto La Cruz - Chichiriviche,1,1,2009,2009,2009,2009,2351328,3449895,198,198,198,198,1,39
Chichiriviche - Punta Guaranao,1,1,2009,2009,2009,2009,4803443,7047668,405,405,405,405,2,148
Guanta - Puerto Miranda,1,1,2014,2014,2014,2014,520328,619438,708,708,708,708,1,50
Puerto Miranda - Puerto Cabello,1,1,2014,2014,2014,2014,825075,982232,1123,1123,1123,1123,2,152
El Guamache - Carupano,1,1,2014,2014,2014,2014,41072,48895,56,56,56,56,0,3
Puerto De Hierro - Punta De Piedras,1,1,2014,2014,2014,2014,371130,441821,505,505,505,505,0,28
La Guaira - Guayana City,1,1,2014,2014,2014,2014,795494,947017,1082,1082,1082,1082,1,59
Guayana City - Punta De Palmas,1,1,2014,2014,2014,2014,804946,958269,1095,1095,1095,1095,1,89
Punta De Palmas - Chiquinquira,1,1,2014,2014,2014,2014,409028,486939,557,557,557,557,0,28
Chiquinquira - Maracaibo,1,1,2014,2014,2014,2014,1531925,1823721,2084,2084,2084,2084,1,62
Bachaquero - Puerto Cabello,2,1,2014,2014,2014,2014,770756,917566,524,524,524,524,1,81
Las Piedras - Independencia,1,1,2014,2014,2014,2014,293729,349677,400,400,400,400,0,19
Bachaquero - San Lorenzo,1,1,1995,1995,1995,1995,789294,1276798,7738,7738,7738,7738,3,248
Guanta - Punta De Palmas,1,1,2010,2010,2010,2010,4372707,2661648,1267,1267,1267,1267,11,851
Sucre - Boca Grande,1,1,2010,2010,2010,2010,1013438,616875,294,294,294,294,1,41
