port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Orei - Keratsinion,1,1,2009,2009,2009,2009,2731388,3165789,253,253,253,253,1,63
Volos - Heraclio,1,1,2009,2009,2009,2009,4022050,4661719,373,373,373,373,1,105
Keratsinion - Skiathos,3,2,2009,2008,2009,2009,8835620,10189243,186,237,304,307,3,214
Iraklion - Piraeus,2,2,2004,2004,2001,2003,33622480,13410471,790,790,966,672,12,963
Agnontas - Keratsinion,2,1,2009,2009,2009,2009,6149722,7127776,285,285,285,285,2,134
Keratsinion - Petries,2,2,2004,2004,2004,2004,4731517,5575969,210,210,208,208,2,115
Perama - Monemvasia,1,1,2009,2009,2009,2009,1257890,1457945,117,117,117,117,0,28
Elefsis - Glyfa Fthiotidas,1,1,1977,1977,1977,1977,28653036,2973078,37163,37163,37163,37163,12,872
Perama Geras - Perama,1,1,1965,1965,1965,1965,34362,24886,234,234,234,234,2,161
Anafi - Hydra,1,1,1965,1965,1965,1965,21638,15672,147,147,147,147,0,4
Paloukia - Glyfa Fthiotidas,2,1,2017,2017,2017,2017,9474204,6651014,4737,4737,4737,4737,20,1487
Glyfa Fthiotidas - Skiathos,2,1,2017,2017,2017,2017,2281424,1601589,1141,1141,1141,1141,4,307
Antirio - Paloukia,2,2,2008,2008,2009,2009,7666343,1912561,3870,3870,3862,3864,5,364
Nea Karvali - Lavrio,4,4,1990,1990,1993,1993,1540986,2136051,218,184,188,196,1,57
Katakolo - Gavdos,1,1,2010,2010,2010,2010,12920422,14967238,844,844,844,844,3,196
Agia Roumeli - Megalon Livadion,1,1,2010,2010,2010,2010,1691372,1959314,110,110,110,110,0,27
Megalon Livadion - Agia Marina Grammatikou Attikis,1,1,2010,2010,2010,2010,227888400,263989827,14881,14881,14881,14881,42,3230
Agioi Theodoroi - Patra,1,1,2016,2016,2016,2016,353563,475230,67,67,67,67,2,143
Othoni - Parga,1,1,1972,1972,1972,1972,1397975,1776665,567,567,567,567,0,27
Astakos - Andros,1,1,1972,1972,1972,1972,882581,1121659,358,358,358,358,0,18
Andros - Pythagoreio,2,2,1974,1974,1974,1974,1675422,1990461,365,365,370,374,0,36
Pythagoreio - Moni Vatopediou,1,1,1972,1972,1972,1972,2228031,2831569,904,904,904,904,0,36
