port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Zhenjiang - Chek Lap Kok,2,2,2010,2010,2010,2010,7110477,12051153,302,302,290,324,2,154
Chek Lap Kok - Wuhan,3,2,2009,2010,2010,2010,4387225,6331561,19,138,59,51,1,46
Nanjing - Tianjin,23,19,2008,2008,2007,2006,284743671,472313225,845,796,744,751,42,3190
Tianjin - Ankingcheng,1,1,2010,2010,2010,2010,11262040,15210643,883,883,883,883,2,188
Ankingcheng - Lian Jiang,1,1,2010,2010,2010,2010,2726239,3682090,214,214,214,214,0,34
Weitou - Tongling,1,1,2010,2010,2010,2010,410742,554753,32,32,32,32,0,7
Wuhan - Zhuhai,1,1,2010,2010,2010,2010,1696013,2290655,133,133,133,133,1,41
Zhuhai - Taicang,12,12,2003,2003,2004,2004,545265007,884490199,958,1172,1220,1281,50,3846
Taicang - Chaohu,1,1,2010,2010,2010,2010,452696,611416,36,36,36,36,0,18
Zhenjiang - Anqing,4,4,2010,2010,2009,2009,6879366,9310458,194,188,124,117,3,245
Anqing - Jiangdu,1,1,2010,2010,2010,2010,2281496,3081415,179,179,179,179,0,34
Jiangdu - Lu'An,1,1,2010,2010,2010,2010,1130022,1526221,89,89,89,89,0,16
Lu'An - Huaiyin,3,1,2010,2010,2010,2010,3727575,5034506,124,124,97,97,1,57
Wuhan - Lu'An,1,1,2010,2010,2010,2010,1754593,2369773,138,138,138,138,0,25
Huaiyin - Zhangshan,23,9,2001,2006,2009,2009,31967577,55658601,71,99,143,148,5,386
Zhangshan - Wuhan,1,1,2010,2010,2010,2010,3107888,4197550,244,244,244,244,1,49
Wuhan - Zhanjiang,1,1,2010,2010,2010,2010,1191541,1609309,93,93,93,93,1,48
Zhanjiang - Ezhou,1,1,2010,2010,2010,2010,527826,712888,41,41,41,41,1,53
Ezhou - Zhaogang,1,1,2010,2010,2010,2010,99572,134482,8,8,8,8,0,5
Zhaogang - Zhangshan,1,1,2010,2010,2010,2010,349723,472340,27,27,27,27,0,4
Huaiyin - Wuhan,1,1,2010,2010,2010,2010,8376510,11313412,657,657,657,657,1,79
