port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Bandar Abbas - Kish,165,22,1996,1995,2001,2001,60514723,96846566,163,512,333,345,121,9150
Kish - Hengam,78,25,1993,1992,2002,2003,56369632,92183973,192,291,211,198,33,2486
Hengam - Bandar Abbas,87,39,1999,1997,2000,2001,67889023,104777515,142,463,282,271,97,7318
Kish - Lavan,484,162,1997,1998,2003,2004,932889727,1549269843,129,354,509,526,349,26534
Lavan - Bandar Abbas,23,13,1995,1993,2000,2000,11582750,16365983,228,713,439,392,42,3169
Kish - Queshm,72,19,1995,1997,2004,2004,83421579,133427321,200,288,361,352,43,3232
Lavan - Rajaei,27,23,2001,2001,2002,2002,294321685,496505085,251,425,510,514,77,5917
Lengeh - Kish,148,76,1996,2000,2002,2002,459776868,705065904,158,456,486,505,115,8715
Kish - Khark,123,33,1994,1997,2001,2001,615596263,1078801755,307,560,782,784,105,8012
Khark - Asaluyeh,67,38,2004,2004,2007,2007,1495506251,2802412407,201,396,325,326,292,22542
Tombak - Ganaveh,2,2,2004,2004,2007,2007,226895,345283,236,236,238,238,1,79
Ganaveh - Bushehr,20,14,1997,1995,2000,2002,6421324,10903000,115,420,322,340,23,1715
Chabahar - Jask,32,21,2000,2000,2001,2002,164583019,241846144,355,822,496,438,37,2794
Queshm - Bandar Abbas,33,20,1994,1996,1989,1989,54235739,60341222,496,1079,868,783,103,7724
Sirri - Lavan,146,69,2003,2001,1999,1999,346809176,646352563,117,235,550,617,84,6428
Bandar Khomeyni - Asaluyeh,35,17,2002,2005,2003,2003,557880840,911336808,547,498,727,730,68,5219
Astara - Amirabad,7,5,1986,1986,1986,1986,6170516,7988839,395,404,379,379,2,123
Tombak - Lengeh,10,10,1997,1997,1997,1997,132812306,187790469,675,1292,925,863,26,2012
Kish - Abu Musa,22,20,1993,1993,2002,2002,114590440,180702632,121,453,571,552,18,1359
Abu Musa - Sirri,7,5,1994,1994,1997,1997,42477691,80572849,173,201,228,230,24,1869
Kish - Tombak,30,22,1993,1996,1996,1997,4770233,6428121,168,253,241,245,16,1205
Chabahar - Queshm,21,10,2003,2003,2001,2001,263309485,398399121,654,1626,792,788,74,5691
Asaluyeh - Khorramshahr,5,3,1992,1991,1992,1993,3363489,5058343,375,402,372,352,2,115
Lengeh - Abu Musa,7,5,2004,2003,1999,2000,4623696,4117132,403,1064,1366,996,4,320
Queshm - Bandar Imam Khomeini,25,15,2002,2002,2003,2003,787448723,1425111852,582,1006,889,887,90,7003
Khark - Abadan,4,3,1996,1997,1995,1995,371630,751176,204,338,258,344,1,77
Tombak - Abadan,5,5,1991,1991,1991,1992,6089707,7862296,378,2507,2301,2344,9,698
Bandar Khomeyni - Queshm,20,15,2005,2005,2005,2005,375634959,594470121,854,980,957,963,55,4252
Sirri - Khark,43,36,2002,2002,2006,2006,565035163,1082585348,367,694,378,381,128,9751
Lavan - Bushehr,47,30,1998,1996,2002,2002,507002134,864416266,272,820,838,860,121,9277
Bandar Khomeini - Bandar Khomeyni,17,7,2004,2003,2002,2002,11249370,8914240,246,684,258,140,24,1837
Anzali - Amirabad,17,15,1988,1988,1995,1994,18300536,21757020,294,375,407,390,7,491
Abu Musa - Bandar Abbas,5,5,1995,1995,1995,1998,8049567,9567021,138,206,256,320,2,170
Rajaei - Sirri,8,8,1995,1995,1999,2000,5890083,8210217,252,342,303,286,4,301
Hengam - Rajaei,24,20,2003,2002,2004,2004,168567515,280323361,225,362,565,574,29,2240
Lavan - Soroosh,41,28,2001,2001,1999,1999,62953759,102693475,231,387,339,315,11,797
Sirri - Soroosh,18,16,2004,2004,2008,2008,487036912,570861561,367,1811,9975,10124,37,2865
Asaluyeh - Rajaei,87,36,2005,2003,2006,2006,759976750,1168135913,355,633,563,562,159,12159
Rajaei - Chabahar,43,15,2002,2003,2003,2003,392874604,599155722,403,548,519,525,78,6012
Bushehr - Abu Musa,10,9,1997,1998,1999,1999,15931817,23594960,413,470,397,401,11,861
Tombak - Bushehr,43,28,1993,1993,1989,1989,15782648,18341741,295,837,568,499,25,1845
Bushehr - Khorramshahr,6,5,1987,1986,1989,1990,2006716,2946716,220,290,251,281,2,116
Bushehr - Sirri,31,23,1996,1997,1999,1999,104717502,182098952,561,768,431,424,31,2307
Abadan - Bushehr,7,7,1992,1992,1990,1990,3582949,3965647,283,649,731,691,5,381
Kish - Bushehr,20,15,1992,1993,1996,1997,10869937,12668880,320,601,426,396,19,1437
Imam Hasan - Soroosh,233,23,2009,2001,2005,1999,38894554,30559221,142,622,374,397,100,7520
Soroosh - Khark,333,51,2003,2002,2003,2003,606687465,1113083689,83,527,278,288,157,11930
Khark - Lavan,80,47,2000,1999,2001,2001,1721234447,3032490835,282,668,1118,1103,230,17739
Queshm - Lavan,23,12,1997,1998,2002,2002,278953066,470010032,221,380,361,343,85,6499
Bandar Khomeyni - Soroosh,13,12,1999,2000,2003,2002,48110847,68952659,113,298,318,316,9,705
Asaluyeh - Bandar Imam Khomeini,18,16,2006,2006,2007,2007,242856063,418442013,310,382,388,383,39,2987
Bandar Imam Khomeini - Rajaei,19,17,2011,2010,2009,2008,368894741,588322894,689,746,766,778,47,3632
Jask - Bandar Khomeyni,3,3,2008,2008,2008,2007,63686909,87590936,1195,1203,1142,1151,10,749
Soroosh - Tombak,12,12,1997,1997,1998,1997,45592714,74480383,929,1005,415,370,12,887
Hengam - Sirri,49,20,2001,2001,1995,1994,20497538,25882318,163,440,469,561,26,1975
Imam Hasan - Khark,168,32,2002,2000,2000,1999,105117707,151080293,259,724,467,437,121,9094
Soroosh - Bushehr,85,33,2003,1997,2005,2005,39937257,55631254,99,446,247,272,57,4316
Ganaveh - Lengeh,10,4,1995,1996,1997,1997,17611181,29379733,331,355,450,455,4,272
Lengeh - Bandar Abbas,57,33,1994,1997,1992,1997,15125460,14190161,149,178,192,236,48,3645
Ganaveh - Bandar Abbas,14,5,1992,1992,1991,1992,5296863,7589335,507,595,525,554,9,697
Ganaveh - Lavan,6,5,1991,1990,1990,1990,1024461,1289795,299,288,311,310,1,112
Lavan - Asaluyeh,99,61,1996,1997,1999,2000,564852432,951800126,168,447,429,423,134,10221
Kish - Ganaveh,8,6,1993,1996,1992,1993,10578948,16075508,453,788,674,648,9,665
Rajaei - Ganaveh,13,5,1990,1990,1989,1989,4703035,6093994,507,488,483,491,4,281
Rajaei - Khark,88,12,1999,1997,2000,2000,2334511894,4104375438,482,906,546,546,314,24340
Abu Musa - Ganaveh,1,1,1987,1987,1987,1987,527151,725352,462,462,462,462,0,24
Lengeh - Bandar Khomeyni,7,6,2001,1998,1996,1996,43876139,61367911,446,633,1039,1021,11,878
Anzali - Astara,21,11,1987,1987,1986,1986,5562494,7391309,93,209,192,183,4,272
Jask - Rajaei,27,21,2004,2005,2007,2007,486473377,755795389,288,867,785,815,75,5794
Hormuz - Khark,15,11,2003,2005,2004,2004,948746678,1791920279,538,530,565,561,132,10195
Bandar Abbas - Bandar Khomeyni,4,3,1994,1996,1991,1993,3263054,2104285,640,708,629,638,4,326
Asaluyeh - Tombak,14,10,2001,2000,1996,1995,6531260,5725148,334,449,401,419,10,724
Abu Musa - Bandar Khomeyni,4,4,2002,2002,2004,2004,86347725,144253919,697,792,834,835,11,825
Rajaei - Bandar Abbas,20,14,2005,2006,2003,2002,63957655,86698401,166,1369,1048,972,169,12759
Bushehr - Khark,179,47,2003,1997,2000,2000,252088271,403741118,73,626,539,574,94,7096
Khark - Bandar Khomeini,13,10,2000,2000,2003,2003,113189663,188505978,232,364,397,412,25,1931
Hengam - Abu Musa,3,3,2002,2002,2014,2013,48437530,77008095,1498,1092,1496,1519,8,616
Imam Hasan - Lavan,8,7,1991,1989,1978,1978,9905938,11061870,328,1597,1523,1802,19,1456
Khark - Abu Musa,3,3,1994,1994,1997,1998,25820299,50155193,304,285,305,304,4,320
Khorramshahr - Khark,7,6,1993,1994,1992,1993,3209559,3765739,172,961,612,932,4,298
Bandar Neka - Amirabad,1,1,2007,2007,2007,2007,540234,666631,95,95,95,95,0,13
Queshm - Khark,96,26,2000,2001,2002,2002,3878851152,6981852622,528,557,599,595,650,50354
Hengam - Khark,30,12,2001,2002,2003,2004,1036003625,1887211330,489,757,580,578,122,9422
Khark - Jask,7,7,2004,2004,2010,2010,593418685,1132792992,545,727,836,846,70,5416
Tombak - Khark,41,28,1997,2000,2008,2008,504306634,947169123,212,404,211,208,96,7389
Queshm - Hengam,11,11,1993,1993,1999,2004,29735317,27675630,329,4022,499,337,13,1007
Lengeh - Queshm,37,21,1995,2000,2000,2001,79308650,121846518,327,1685,503,465,29,2174
Asaluyeh - Qeshm Island,2,2,1992,1992,1996,1998,8831503,12429043,662,662,634,628,2,172
Jask - Bandar Khomeini,2,1,1998,1998,1998,1998,18740903,29164756,765,765,765,765,5,384
Bushehr - Bandar Imam Khomeini,5,3,2002,2003,2003,2002,7106959,10680020,176,295,225,224,10,746
Kish - Bandar Khomeyni,9,8,1996,1996,1996,1996,22189743,35806255,446,448,438,436,8,608
Ganaveh - Sirri,2,2,1991,1991,1990,1990,842207,878162,448,448,437,439,1,45
Rajaei - Kish,45,25,1994,1997,1992,1994,27505697,28697761,200,249,318,321,40,2998
Bushehr - Rajaei,61,20,2003,1999,2004,2005,349421958,477498699,462,917,567,559,83,6349
Khark - Bandar Khomeyni,22,16,2003,2000,1995,1996,110024470,155554894,196,908,639,573,28,2145
Mahshahr - Lavan,2,2,2002,2002,2001,2001,43456689,77418772,449,449,436,432,8,607
Bushehr - Jask,3,3,2001,2001,2011,2010,115492336,198313022,689,1432,1098,1012,11,818
