port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Uglich - Gavrilov-Yam,9,5,1987,1988,1984,1979,13475425,8239636,443,564,373,583,4,300
Astrakhan - Taman',6,5,1987,1983,1990,1983,20610912,19900851,741,1022,1004,849,23,1765
Azov - Rostov-On-Don,100,87,1986,1987,1988,1988,64993847,79944477,57,213,211,213,42,3132
Gavrilov-Yam - Cherepovets,207,78,1990,1986,1994,1995,247616733,315513286,175,340,347,346,94,7083
Cherepovets - St Petersburg,388,104,1990,1991,1988,1988,885707165,1088487250,463,605,654,632,296,22333
St Petersburg - Uglich,22,14,1976,1976,1976,1974,76930922,80860104,808,864,931,871,21,1616
Uglich - Moscow,32,23,1975,1975,1974,1974,24854526,33170256,182,243,235,238,7,537
Moscow - St Petersburg,23,20,1980,1981,1978,1976,92190802,106695311,1096,1214,1164,1182,29,2179
Gavrilov-Yam - Tol'Yatti,34,29,1984,1983,1984,1983,58463462,67916975,614,632,619,621,34,2598
Volgograd - Rostov-Na-Donu,359,150,1989,1990,1991,1991,424912535,551749119,289,337,327,326,164,12315
Taganrog - Bagaevskaya,93,69,1991,1989,1994,1994,66604117,82218325,116,182,212,210,23,1701
Azov - Bagaevskaya,254,122,1995,1995,1995,1995,82295600,105964519,57,116,97,98,61,4565
Taman' - Rostov-Na-Donu,141,96,1987,1986,1987,1987,137151564,173084436,239,267,259,258,64,4849
Rostov-Na-Donu - Tol'Yatti,14,14,1979,1979,1979,1978,37872926,47386223,801,835,828,833,9,711
Tol'Yatti - Kazan,42,28,1986,1987,1985,1985,29413086,34260770,182,314,250,236,11,847
Kazan - Uglich,2,2,1970,1970,1971,1971,5058446,6672899,648,648,648,648,2,140
Uglich - Solnechnogorsk,7,3,1976,1974,1976,1976,7030349,9065021,120,113,252,251,2,158
Solnechnogorsk - Moscow,15,11,1974,1974,1974,1974,3361023,4159578,39,62,61,60,1,95
Moscow - Kimry,99,35,1975,1975,1975,1974,52926074,63996323,77,160,148,142,15,1171
Oleniy Ostrov - Cherepovets,44,21,1978,1975,1976,1975,63037426,77812477,329,443,513,510,20,1525
Moscow - Cherepovets,60,30,1974,1976,1974,1973,134913057,169945751,435,608,616,610,39,2991
Moscow - Oleniy Ostrov,22,13,1977,1980,1978,1976,64500809,71491400,677,772,769,747,18,1362
Kimry - St Petersburg,31,21,1975,1977,1975,1974,93265693,118378263,681,857,854,842,27,2070
St Petersburg - Gavrilov-Yam,233,58,1997,1992,2000,2003,761683312,892268844,721,837,799,790,267,20118
Taman' - Novorossiysk,754,99,2001,2003,2005,2005,708893042,1085354971,94,422,190,187,977,73681
Baltiysk - Vyborg,7,6,1992,1992,2000,2001,7596366,10286787,538,562,533,530,5,357
Temryuk - Taman',50,36,1989,1990,1996,1996,25873437,31440667,79,299,201,196,32,2370
Bagaevskaya - Taman',148,93,1987,1987,1989,1990,179661931,227723864,266,330,326,327,77,5796
Taman' - Taganrog,591,261,1991,1989,1994,1994,483328592,591953254,185,214,207,209,195,14666
Taganrog - Temryuk,15,15,1993,1993,1993,1993,17737678,23357688,185,298,325,320,11,857
Ostrovnoy Gremikha - Murmansk,119,16,1979,1987,1979,1982,124464458,54145591,203,977,282,299,220,16547
Nakhodka - Vanino,79,54,1996,1999,2002,2003,1429335184,2436609971,590,1313,1272,1256,207,15886
St Petersburg - Primorsk,138,69,1996,1999,1994,1997,174172791,131029296,66,168,182,121,151,11373
Vysotsk - Kaliningrad,58,7,2012,2009,2012,2012,171500675,229686673,558,768,617,611,117,8812
Kaliningrad - St Petersburg,86,41,2001,1996,2004,2004,222374423,297521861,600,653,627,626,129,9687
Korsakov - Slavyanka,26,19,1992,1993,1993,1994,233075133,339145026,1255,2306,3124,3266,104,7889
Zarubino - Vladivostok,132,49,1989,1990,1991,1992,109179129,107170777,107,1095,735,629,175,13190
Vladivostok - Plastun,66,48,1990,1989,1990,1990,134714534,140159060,336,1060,755,662,102,7717
Plastun - Ol'Ga,96,46,1985,1987,1989,1988,33846388,34618673,142,394,252,224,25,1878
Plastun - Kozmino,4,4,1987,1987,1984,1984,6027060,2839074,679,1984,2120,1744,8,638
Kozmino - Zarubino,25,13,1991,1990,1988,1987,11083430,8220895,194,1013,626,744,15,1129
Plastun - Zarubino,45,20,1987,1987,1990,1991,24429334,20589419,479,700,616,516,28,2119
Plastun - Rudnaya Pristan,145,30,1984,1984,1983,1984,24358685,16017997,119,476,279,244,34,2517
Rudnaya Pristan - Zarubino,68,16,1986,1986,1988,1988,21869253,14998536,366,521,753,821,39,2945
Zarubino - Ol'Ga,32,17,1986,1986,1988,1987,31447545,17414870,268,1722,1301,888,29,2145
Ol'Ga - Rudnaya Pristan,253,37,1983,1985,1983,1982,27697815,28177558,62,222,99,87,35,2600
Zarubino - Vostokmorservice,51,24,1989,1992,1992,1992,15646451,11341423,87,601,304,262,47,3527
Vostokmorservice - Korsakov,359,70,1996,1992,1996,1996,1258101690,1615786740,566,1515,746,738,557,42539
Korsakov - Rudnaya Pristan,6,6,1990,1990,1989,1989,6450840,5087629,453,825,590,524,5,386
Vostokmorservice - Moskal Vo,8,8,1987,1987,1986,1987,158830400,101124950,1841,5499,3626,2546,65,4915
Moskal Vo - Zarubino,1,1,1990,1990,1990,1990,892630,456430,1264,1264,1264,1264,1,82
Plastun - Preobrazheniye,59,28,1982,1985,1984,1984,20696977,18160727,223,652,510,455,27,2005
Preobrazheniye - Zarubino,70,22,1988,1987,1989,1990,41534025,23733012,344,1286,1138,1174,63,4753
Slavyanka - Vostochnyy,65,20,1990,1991,1991,1991,41332694,62370824,116,554,220,226,60,4547
Vostochnyy - Preobrazheniye,53,27,1991,1994,2004,2006,142859311,245333276,161,608,406,407,31,2373
Murmansk - Dudinka,92,13,2007,2002,2005,2007,2529454124,2438732454,1402,2728,1703,1529,802,61762
Kavkaz - Novorossiysk,62,44,2002,2002,2011,2010,69559378,90195174,144,317,307,293,78,5895
St Petersburg - Tol'Yatti,14,13,2005,2005,2008,2008,68203085,78792073,1253,1190,1193,1168,19,1442
Taganrog - Azov,40,39,1993,1993,1996,1997,19881942,21185489,65,138,141,123,22,1659
Prigorodnoye - Nakhodka,35,20,2004,2003,2006,2006,2255358038,2808761603,576,1045,1129,1111,212,15349
Murmansk - Severodvinsk,133,19,1994,1993,1992,1992,520311770,635875559,498,1266,1177,1080,411,31007
Ekonomiya - Kandalaksha,6,4,1986,1988,1981,1981,101593453,36760847,795,1387,2505,1987,53,4069
Kandalaksha - Severodvinsk,8,6,1986,1985,1981,1983,27697112,16689394,269,400,530,375,25,1926
