port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Boulogne-Sur-Mer - Dieppe,57,19,2005,1999,2001,2002,9767933,10329978,215,308,274,352,19,1435
Honfleur - Boulogne-Sur-Mer,24,15,2002,2002,2002,2003,18143678,24403211,171,218,222,222,6,428
Brest - Boulogne-Sur-Mer,8,5,2000,1999,2001,2005,4882968,3920115,338,431,389,481,4,309
Grand Couronne - Fecamp,3,3,2009,2009,2010,2010,4930607,7856625,111,220,277,278,4,286
Rogerville - Gonfreville L'Orcher,51,17,2003,2004,2003,2003,5093039,5402314,76,86,64,49,15,1111
Bayonne - Dunkerque Est,3,3,2005,2005,2006,2006,7275587,10783966,698,712,710,710,2,158
La Pallice - Cussac Fort- Edoc,2,2,2009,2009,2009,2009,2682795,4035308,118,118,111,111,1,74
Rouen - Boulogne-Sur-Mer,3,3,2004,2004,2006,2006,3583003,5284729,246,339,342,343,1,98
La Peyrade - Sete,10,10,2000,2000,2010,2009,10049611,14399763,137,275,155,153,10,758
Calais - Dieppe,3,2,2010,2010,2010,2010,732226,1056977,93,97,97,97,1,63
Rochefort - Cussac Fort- Edoc,2,2,2012,2012,2010,2010,1848840,2827641,352,352,333,319,1,56
Brest - Molene,62,3,2011,2006,2010,2008,19078988,4029082,237,296,352,331,32,2404
Molene - Plougonvelin,3,1,2011,2011,2011,2011,254841,34571,87,87,110,110,0,34
Plougonvelin - Brest,13,3,2009,2003,2010,2006,3491545,928162,197,166,313,236,6,441
Brest - Concarneau,7,4,2000,1999,2011,2004,4534720,1662004,287,950,754,281,8,609
Val-De-La-Haye - Rochefort,1,1,2000,2000,2000,2000,2372163,3995805,791,791,791,791,1,54
La Bouille - Fecamp,1,1,2008,2008,2008,2008,905866,1092564,170,170,170,170,0,15
La Pallice - Dunkerque Est,6,6,2009,2009,2007,2007,71131631,119607590,626,642,689,694,12,875
Val-De-La-Haye - Vierville-Sur-Mer / Saint-Laurent-Sur-Mer,2,2,2010,2010,2010,2010,3118101,4779649,122,122,129,132,1,44
Rochefort - Bayonne,7,6,2010,2009,2011,2012,6210785,9503069,202,257,280,280,3,197
Fos Sur Mer - Grande-Synthe,3,3,2007,2007,2007,2007,66570223,106493469,2015,2071,2026,2029,16,1243
Plougonvelin - Saint Malo,1,1,1985,1985,1985,1985,2529974,2529032,942,942,942,942,3,249
Saint Malo - Brest,14,10,2004,2001,2010,2005,38643018,8594236,188,199,198,199,14,1083
Brest - Belle-Ile-En-Mer,6,5,1998,2001,2000,1995,17524331,16408928,226,682,305,688,12,877
Belle-Ile-En-Mer - Plougonvelin,2,1,1985,1985,1985,1985,1047953,1047563,195,195,195,195,1,56
Brest - Groix,2,1,1985,1985,1985,1985,2523380,2522441,470,470,470,470,3,226
Brest - Saint Quay Portrieux,5,3,1984,1986,1985,1985,2118051,2197654,309,276,341,337,3,255
Rogerville - Le Havre,24,11,2005,2006,2005,2005,2911083,2558808,173,182,100,64,12,905
Grande-Synthe - Gonfreville L'Orcher,8,7,2005,2006,2008,2008,9840213,14310316,193,204,215,220,6,451
