port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Devonport - Port Fitzroy,3,2,2010,2010,2010,2010,10793666,925340,1572,1209,2062,1948,2,140
Port Fitzroy - Whangaroa,1,1,2009,2009,2009,2009,504685,68696,916,916,916,916,1,45
Whangaroa - Devonport,1,1,2009,2009,2009,2009,170288,23179,309,309,309,309,0,18
Devonport - Seaview,2,1,2009,2009,2009,2009,844289,114921,766,766,766,766,1,107
Whangarei - Russel,1,1,2009,2009,2009,2009,67691,9214,123,123,123,123,0,10
Russel - Devonport,1,1,2009,2009,2009,2009,232435,31638,422,422,422,422,2,115
Tauranga - Surfdale,1,1,2009,2009,2009,2009,141136,19211,256,256,256,256,0,11
Surfdale - Devonport,1,1,2009,2009,2009,2009,254463,34636,462,462,462,462,0,21
Whangaparaoa - Tauranga,1,1,2009,2009,2009,2009,113217,15411,205,205,205,205,0,15
Marsden Point - Opua,1,1,2009,2009,2009,2009,561578,76440,1019,1019,1019,1019,1,44
Devonport - Tauranga,1,1,2009,2009,2009,2009,558905,76076,1014,1014,1014,1014,1,51
Tauranga - Waikawa,1,1,2009,2009,2009,2009,234174,31875,425,425,425,425,0,24
Wellington - Devonport,1,1,2009,2009,2009,2009,5357522,729245,9723,9723,9723,9723,9,663
Burnham Wharf - Devonport,2,2,2000,2000,1999,1994,2397014,875020,1302,1302,843,634,3,196
Milford Sound - Shelly Bay,1,1,2010,2010,2010,2010,1606259,137170,686,686,686,686,0,7
New Plymouth - Devonport,1,1,2010,2010,2010,2010,20787102,1775158,8876,8876,8876,8876,1,109
Devonport - Whangarei,2,1,2010,2010,2010,2010,10135028,865502,2164,2164,2164,2164,1,64
Devonport - Shelly Bay,2,2,2000,2000,2007,2000,8397149,1334272,1799,1799,1812,887,1,63
Picton - Devonport,1,1,2010,2010,2010,2010,2810439,240003,1200,1200,1200,1200,0,13
Timaru - Mangawhai,1,1,2013,2013,2013,2013,1799627,2243309,1132,1132,1132,1132,2,126
Picton - Waikawa,5,3,2000,1999,1997,1997,108418169,29323947,448,958,1145,1089,33,2540
Port Fitzroy - Port Chalmers,1,1,2014,2014,2014,2014,91877651,142745140,3685,3685,3685,3685,8,588
Oamaru - Timaru,1,1,1983,1983,1983,1983,26659,19465,33,33,33,33,0,2
Timaru - Stewart Island,2,1,1983,1983,1983,1983,21493986,15694022,13122,13122,13122,13122,23,1743
New Plymouth - Picton,1,1,2016,2016,2016,2016,6068340,10509657,190,190,190,190,1,54
Akaroa - Stewart Island,1,1,1990,1990,1990,1990,20876112,1858986,297,297,297,297,7,504
Stewart Island - Picton,1,1,1990,1990,1990,1990,43967371,3915228,625,625,625,625,10,792
Nelson - Akaroa,1,1,1997,1997,1997,1997,2307040,3285556,1882,1882,1882,1882,3,197
Nelson - Oamaru,2,1,1997,1997,1997,1997,18129789,25819423,7394,7394,7394,7394,11,852
Lyttelton - Stewart Island,1,1,2009,2009,2009,2009,2744802,1060700,366,366,366,366,2,116
Burnham Wharf - Whakatane,2,1,1991,1991,1991,1991,4458787,2538734,973,973,973,973,2,183
Burnham Wharf - Greymouth,2,1,1991,1991,1991,1991,8222098,4681480,1794,1794,1794,1794,5,341
Shelly Bay - Kaikura,1,1,1991,1991,1991,1991,4805604,2736204,2098,2098,2098,2098,2,140
Kaikura - Wellington,1,1,1991,1991,1991,1991,9309194,5300448,4063,4063,4063,4063,6,414
Port Chalmers - Ravensbourne,2,1,2014,2014,2014,2014,318596,191158,637,637,637,637,4,279
