port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Carahue - Chonchi,1,1,2005,2005,2005,2005,699094,811294,959,959,959,959,0,27
Puerto Williams - Puerto Chacabuco,2,2,1978,1978,1976,1976,35453085,12559870,8542,8542,11305,5650,12,866
San Vicente - Mejillones,1,1,2008,2008,2008,2008,6473347,7837435,868,868,868,868,1,104
Lebu - Saavedra,4,3,1996,1996,1996,1996,712644,911460,103,140,133,132,0,36
Coronel - Ventanas,2,1,1995,1995,1995,1995,2708464,3447726,1081,1081,1081,1081,2,175
Caldera - Mejillones,1,1,2003,2003,2003,2003,9381876,16734274,313,313,313,313,2,131
Puerto Montt - Puerto Patache,1,1,2007,2007,2007,2007,43923641,78846282,1406,1406,1406,1406,4,283
Chacao - Puerto Cisnes,2,2,1995,1995,2004,2004,893186,980640,263,263,301,294,0,33
Puerto Quemchi - Chonchi,7,4,2004,2000,2005,2006,866820,930657,69,98,76,72,1,81
Puerto Quemchi - Puerto Eden,1,1,2009,2009,2009,2009,3002755,3203715,1456,1456,1456,1456,1,72
Puqueldon - Puerto Chacabuco,38,9,2003,2005,2005,2007,5986338,5762916,200,216,210,212,6,444
Ayacara - Carahue,4,3,1978,1982,1983,1988,321202,256432,86,87,77,73,1,50
Achao - Puerto Chacabuco,7,3,2005,2005,2005,2005,1746529,1822543,246,355,276,262,1,100
Puerto Quemchi - Quinchao,8,5,2002,1997,2002,2005,429715,434961,80,72,75,76,1,83
Quinchao - Chacao,3,2,1995,1988,2001,2005,222856,214213,44,50,46,45,0,19
