port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Hoyvik - Leirvik,4,3,1987,1985,1989,1989,1910299,2777537,309,272,294,294,1,52
Fuglafjordur - Noryskali,1,1,1979,1979,1979,1979,140416,175844,68,68,68,68,3,237
Noryskali - Torshavn,4,2,1965,1970,1961,1961,1227544,723023,1181,645,442,242,4,321
Fuglafjordur - Kollafjordur,3,2,2003,2003,2003,2003,49854459,40974008,7279,4873,6344,6339,23,1697
Kollafjordur - Vagur,6,3,1994,1995,1993,1993,2419071,2135309,195,227,316,325,3,246
Skali - Klaksvik,2,2,1984,1984,1979,1975,1244536,1519381,812,812,359,477,2,133
Klaksvik - Kollafjordur,7,4,2003,2003,2003,2003,23503662,17741997,2501,2220,1907,1596,9,706
Lopra - Strendur,2,2,2008,2008,2004,2005,1308180,970404,1246,1246,325,241,1,80
Strendur - Vagur,1,1,2002,2002,2002,2002,332276,230696,719,719,719,719,0,18
Vagur - Runavik,15,9,2000,1999,1993,1994,56189785,33948484,221,1095,1858,1097,15,1108
Tvoroyri - Skali,5,2,1990,1990,1990,1990,6611783,2978440,1472,1953,2483,2516,9,685
Toftir - Tvoroyri,6,5,1976,1977,1978,1983,1373928,1325027,272,530,366,364,2,150
Klaksvik - Runavik,8,7,1997,1995,1991,1992,117759793,56500776,1013,2999,3639,2255,29,2194
Klaksvik - Hoyvik,2,2,2002,2002,1996,1997,6687150,7541964,521,521,522,479,3,230
Tvoroyri - Nolsoy,5,3,1997,1991,2008,2009,19012816,17788854,956,1403,2128,2251,8,574
Nolsoy - Toftir,5,4,1993,1987,2005,2007,4434483,4875395,540,677,438,431,4,290
Thorshavn - Toftir,3,2,1988,1982,1994,1993,4316054,2063032,1893,2144,2297,2282,5,359
Noryskali - Klaksvik,3,2,1983,1978,1976,1983,255125,232833,233,414,350,293,1,105
Thorshavn - Fuglafjordur,1,1,1960,1960,1960,1960,92125,52266,387,387,387,387,0,33
Torshavn - Skali,2,2,1980,1980,1965,1965,335801,190567,729,729,783,782,1,111
Skali - Noryskali,2,2,1963,1963,1961,1961,253729,152861,551,551,620,509,1,70
Noryskali - Runavik,4,2,1964,1963,1963,1964,607068,474023,797,858,808,752,3,191
Toftir - Eidi,5,3,1970,1969,1973,1972,5805505,3209084,1408,2245,1748,1225,10,774
Eidi - Fuglafjordur,2,2,1960,1960,1960,1960,65112,36478,122,122,110,111,0,11
Noryskali - Hoyvik,1,1,1960,1960,1960,1960,287750,163249,1209,1209,1209,1209,1,90
Lopra - Sorvagur,3,3,1987,1987,1987,1987,4732355,2113984,2682,2153,2141,2148,6,448
Sorvagur - Tvoroyri,3,2,1986,1986,1986,1986,11749126,8186535,3274,3144,4175,4664,9,703
Vagur - Eidi,2,2,2000,2000,2004,2004,279294,399549,94,94,103,103,2,136
Runavik - Kollafjordur,5,3,1999,2000,2001,2001,3417817,4202393,222,574,608,678,4,263
Nordregota - Thorshavn,1,1,2001,2001,2001,2001,461949,691646,213,213,213,213,0,20
Thorshavn - Klaksvik,3,3,2003,2003,2003,2003,6983790,4988135,2231,2040,1462,969,3,248
Klaksvik - Nordregota,5,3,2000,2004,2003,2003,3503231,4968781,161,536,542,626,4,275
Nordregota - Tvoroyri,2,2,1999,1999,2000,2000,218833,289840,102,102,83,79,1,103
Leirvik - Vagur,7,5,1996,1996,1995,1996,7738306,8868340,400,682,794,811,5,387
Nordregota - Kollafjordur,4,2,1999,1999,2000,2001,2027829,2833994,390,371,383,385,3,217
