port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Map Ta Phut - Nakhon Si Thammarat,2,2,2010,2010,2011,2011,12224289,20407801,529,529,500,501,2,153
Phuket Customs House - Map Ta Phut,23,4,1996,2001,1996,1995,115592659,182445505,1422,1387,1564,1581,55,4209
Bongkot Terminal - Bangpakong Terminal,2,2,2012,2012,2010,2010,510708,577462,897,897,1255,1449,2,120
Bangpakong Terminal - Benchamas Terminal,2,2,1998,1998,1983,1982,667057,1085743,388,388,458,466,1,51
Map Ta Phut - Bangpakong Terminal,48,5,1993,1991,1993,1993,10111277,10906273,167,166,217,219,24,1813
Sattahip - Bangpakong Terminal,2,2,1993,1993,1992,1992,464309,673886,306,306,270,314,1,86
Bangpakong Terminal - Ko Si Chang Terminal,4,4,1988,1988,1985,1984,6218395,9528764,529,880,934,1046,3,228
Sattahip - Petchburi Terminal,7,6,1996,1992,1983,1983,23243697,27361396,413,1883,1957,1682,66,4981
Bongkot Terminal - Bangkok,1,1,2003,2003,2003,2003,8820738,10434341,1462,1462,1462,1462,3,262
Phra Khanong - Khanom,1,1,2009,2009,2009,2009,2608782,3684394,303,303,303,303,1,43
Phuket Customs House - Laem Chabang,3,2,1995,1996,1996,1996,46303746,81746103,1661,1956,1690,1693,5,366
Songkhla Harbor - Narathiwat,4,3,1985,1985,1987,1987,10056967,12963108,304,364,427,435,4,339
Bongkot Terminal - Siamgas And Petrochemicals,1,1,2009,2009,2009,2009,6376567,10616001,375,375,375,375,0,34
Ko Si Chang Terminal - Phuket,1,1,1993,1993,1993,1993,1264441,2527603,1279,1279,1279,1279,1,74
Phuket Customs House - Siam Seaport,4,4,1999,1999,2002,2001,14825109,21709237,1327,1342,1357,1357,8,642
Si Racha Terminal - Phuket Customs House,1,1,1992,1992,1992,1992,4079918,6809853,1362,1362,1362,1362,2,186
Rayong - Phuket Customs House,4,3,1990,1989,1989,1989,17647033,31285643,1960,2318,2188,2242,10,778
Unithai Container Terminal - Phuket,1,1,1993,1993,1993,1993,9184060,5808255,7796,7796,7796,7796,8,642
Phuket - Songkhla Harbor,3,1,1993,1993,1993,1993,4920651,3111957,1064,1064,1392,1392,4,321
Bongkot Terminal - Unithai Container Terminal,1,1,1993,1993,1993,1993,3117005,1971280,2646,2646,2646,2646,11,863
Benchamas Terminal - Bangpoomai,2,2,1990,1990,1986,1986,6748691,8757263,1873,1873,2241,2767,2,169
