port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Picton - Port Weller,41,22,1991,1987,1993,1995,84703368,124478095,143,260,146,145,15,1147
Picton - Welland,2,2,2009,2009,2009,2008,2382200,3584330,161,161,158,158,0,25
Dalhousie - Picton,4,4,2010,2010,2011,2011,9873682,14796835,158,176,164,164,2,113
Quebec - Longue Pointe,62,43,2000,2004,2003,2007,275491011,308843199,144,168,179,172,89,6717
Toronto - Sault Ste Marie,5,5,2000,2000,2002,2004,58719617,79400839,564,696,596,569,12,932
Port Weller - Lower Lakes Terminal,40,25,2005,2003,2008,2008,154322843,233069397,195,195,194,194,23,1747
Lower Lakes Terminal - Port Colborne,10,9,2001,2004,2002,2001,44277950,68878831,210,222,223,224,6,444
Port Weller - Amherstburg,9,8,1996,2000,2007,2007,42167873,63085910,214,285,301,294,6,439
Cardinal - Sainte-Catherine,52,34,2000,2002,2001,2001,84694772,129652613,86,84,85,85,10,761
Oshawa - Port Colborne,37,15,1982,1988,1988,1987,31408876,47550606,66,69,86,87,5,388
Montreal - Quebec,259,101,1996,1999,1998,2001,971136568,718332327,141,207,153,155,297,22330
Cornwall - Oka Sur Le Lac,74,54,1993,1996,1994,1994,58241276,89064787,45,46,45,45,7,513
Oka Sur Le Lac - Quebec,36,22,1988,1990,1989,1989,104703116,157526976,165,166,166,166,20,1524
Quebec - Pointe-Claire,47,27,1999,1998,1999,1999,153874145,234151568,163,162,164,164,17,1252
Pointe-Claire - Port Weller,47,33,1999,1999,1999,1999,247852759,380737344,281,288,288,288,32,2410
Thunder Bay - Goderich,1,1,2013,2013,2013,2013,11547224,16260647,473,473,473,473,2,135
Welland - Hamilton,9,9,2003,2003,2008,2008,6178925,9791221,56,55,54,55,1,108
Hamilton - Sault Ste Marie,16,13,2006,2004,2008,2008,175229052,267630645,561,573,571,571,19,1418
Victoria - Port Moody,28,23,2011,2011,2012,2012,62529147,105722628,99,103,105,105,61,4573
Victoria - Vancouver Anch,9,9,2009,2009,2006,2008,26555567,33685641,87,94,89,88,12,936
Vancouver Anch - Port Moody,14,11,2009,2009,2010,2010,7114593,11445309,35,93,33,33,38,2823
Vancouver - Port Mellon,39,19,1993,1989,1999,1998,23951771,32754492,111,245,115,109,27,2032
Victoria - Port Mellon,5,5,1998,1998,1997,1996,17075497,24711022,153,261,136,135,8,585
